timestamp_utc,agent,iteration,ok,error,latency_ms,input_tokens,output_tokens,total_tokens
2026-04-12T13:48:34.273582+00:00,AGENTE_03_REVISOR_SEGURIDAD,23,True,,1580,555,198,753
2026-04-12T13:48:34.372740+00:00,AGENTE_02_REVISOR_PERFORMANCE,29,True,,784,519,135,654
2026-04-12T13:48:34.457431+00:00,AGENTE_09_ANALISTA,30,True,,834,829,410,1239
2026-04-12T13:48:34.541196+00:00,AGENTE_03_REVISOR_SEGURIDAD,24,True,,266,978,215,1193
2026-04-12T13:48:34.780262+00:00,AGENTE_06_MAESTRO_BAGO,28,True,,1023,311,327,638
2026-04-12T13:48:34.950586+00:00,AGENTE_01_INTEGRADOR_REPO,24,True,,675,1005,204,1209
2026-04-12T13:48:34.987578+00:00,AGENTE_10_ARQUITECTO,25,True,,826,285,196,481
2026-04-12T13:48:35.000561+00:00,AGENTE_05_AUDITOR_CANONICO,29,True,,943,746,187,933
2026-04-12T13:48:35.172281+00:00,AGENTE_04_REVISOR_UX,25,True,,1545,286,94,380
2026-04-12T13:48:35.209848+00:00,AGENTE_03_REVISOR_SEGURIDAD,25,True,,667,502,387,889
2026-04-12T13:48:35.265615+00:00,AGENTE_08_VERTICE,24,True,,1228,1055,207,1262
2026-04-12T13:48:35.350973+00:00,AGENTE_02_REVISOR_PERFORMANCE,30,True,,975,262,151,413
2026-04-12T13:48:35.407281+00:00,AGENTE_07_ORQUESTADOR_CENTRAL,30,True,,1460,693,188,881
2026-04-12T13:48:35.648305+00:00,AGENTE_08_VERTICE,25,True,,381,607,495,1102
2026-04-12T13:48:35.839908+00:00,AGENTE_05_AUDITOR_CANONICO,30,True,,832,628,105,733
2026-04-12T13:48:36.002036+00:00,AGENTE_10_ARQUITECTO,26,True,,1013,351,403,754
2026-04-12T13:48:36.011330+00:00,AGENTE_03_REVISOR_SEGURIDAD,26,True,,800,886,112,998
2026-04-12T13:48:36.030208+00:00,AGENTE_01_INTEGRADOR_REPO,25,True,,1078,947,156,1103
2026-04-12T13:48:36.182470+00:00,AGENTE_04_REVISOR_UX,26,True,,971,1121,373,1494
2026-04-12T13:48:36.317115+00:00,AGENTE_10_ARQUITECTO,27,True,,314,1133,484,1617
2026-04-12T13:48:36.353249+00:00,AGENTE_08_VERTICE,26,True,,699,368,427,795
2026-04-12T13:48:36.367108+00:00,AGENTE_06_MAESTRO_BAGO,29,True,,1581,401,327,728
2026-04-12T13:48:36.413945+00:00,AGENTE_03_REVISOR_SEGURIDAD,27,True,,400,891,308,1199
2026-04-12T13:48:36.834631+00:00,AGENTE_10_ARQUITECTO,28,True,,516,286,351,637
2026-04-12T13:48:37.145041+00:00,AGENTE_04_REVISOR_UX,27,True,,960,997,303,1300
2026-04-12T13:48:37.321357+00:00,AGENTE_01_INTEGRADOR_REPO,26,True,,1290,1118,164,1282
2026-04-12T13:48:37.472220+00:00,AGENTE_03_REVISOR_SEGURIDAD,28,True,,1057,423,423,846
2026-04-12T13:48:37.516765+00:00,AGENTE_06_MAESTRO_BAGO,30,True,,1148,802,116,918
2026-04-12T13:48:37.750818+00:00,AGENTE_08_VERTICE,27,True,,1396,909,288,1197
2026-04-12T13:48:37.769465+00:00,AGENTE_04_REVISOR_UX,28,True,,623,474,178,652
2026-04-12T13:48:37.960271+00:00,AGENTE_01_INTEGRADOR_REPO,27,True,,637,423,427,850
2026-04-12T13:48:38.078098+00:00,AGENTE_08_VERTICE,28,True,,326,800,471,1271
2026-04-12T13:48:38.144640+00:00,AGENTE_04_REVISOR_UX,29,True,,374,1054,388,1442
2026-04-12T13:48:38.257460+00:00,AGENTE_03_REVISOR_SEGURIDAD,29,True,,784,243,170,413
2026-04-12T13:48:38.432736+00:00,AGENTE_10_ARQUITECTO,29,True,,1597,233,253,486
2026-04-12T13:48:38.579005+00:00,AGENTE_03_REVISOR_SEGURIDAD,30,True,,320,295,293,588
2026-04-12T13:48:38.930270+00:00,AGENTE_01_INTEGRADOR_REPO,28,False,simulated_timeout,967,605,0,
2026-04-12T13:48:39.113826+00:00,AGENTE_04_REVISOR_UX,30,True,,967,502,289,791
2026-04-12T13:48:39.338459+00:00,AGENTE_10_ARQUITECTO,30,True,,904,996,172,1168
2026-04-12T13:48:39.616624+00:00,AGENTE_08_VERTICE,29,True,,1534,386,343,729
2026-04-12T13:48:40.077935+00:00,AGENTE_01_INTEGRADOR_REPO,29,True,,1103,660,253,913
2026-04-12T13:48:40.548880+00:00,AGENTE_08_VERTICE,30,True,,930,611,436,1047
2026-04-12T13:48:40.680903+00:00,AGENTE_01_INTEGRADOR_REPO,30,True,,600,1015,287,1302
